arm,group,metric,condition,hypothesis_type,is_derived_condition,bound,bh_family,n_pairs,n_clusters,n_instances_missing,n_excluded_non_terminating,n_looped_on_correct_answer,low_power,near_ceiling,headroom,task_delta_min,task_delta_max,delta,ci_low,ci_high,p_value,bh_significant,mde_delta,mde_realized_diff,mde_delta_negative,mde_realized_diff_negative,mde_power_target,bh_significant_global,task,mae_delta
thinking_arm,gemma4-e4b,non_terminating,rwse,,False,not_applicable,thinking_arm/gemma4-e4b/not_applicable,180,180,0.0,0,,,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.037500000000000006,0.041777777777777775,,0.0,0.8,False,,
thinking_arm,gemma4-e4b,non_terminating,all,,True,not_applicable,thinking_arm/gemma4-e4b/not_applicable/derived,180,180,0.0,0,,,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0421875,0.041777777777777775,,0.0,0.8,,,
thinking_arm,qwen3-14b,non_terminating,clustering,,False,not_applicable,thinking_arm/qwen3-14b/not_applicable,180,180,0.0,3,,,True,0.0,0.0,0.1,0.016666666666666666,0.0,0.03888888888888889,0.2518748125187481,False,0.045312500000000006,0.043222222222222224,,0.0,0.8,False,,
thinking_arm,qwen3-14b,non_terminating,components,,False,not_applicable,thinking_arm/qwen3-14b/not_applicable,180,180,0.0,0,,,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.043750000000000004,0.044333333333333336,,0.0,0.8,False,,
thinking_arm,qwen3-14b,non_terminating,degree,,False,not_applicable,thinking_arm/qwen3-14b/not_applicable,180,180,0.0,0,,,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0421875,0.043444444444444445,,0.0,0.8,False,,
thinking_arm,qwen3-14b,non_terminating,filler,,False,not_applicable,thinking_arm/qwen3-14b/not_applicable,180,180,0.0,1,,,True,0.0,0.0,0.03333333333333333,0.005555555555555556,0.0,0.016666666666666666,1.0,False,0.03906250000000001,0.041444444444444443,,0.0,0.8,False,,
thinking_arm,qwen3-14b,non_terminating,rwse,,False,not_applicable,thinking_arm/qwen3-14b/not_applicable,180,180,0.0,2,,,True,0.0,0.0,0.06666666666666667,0.011111111111111112,0.0,0.027777777777777776,0.5003499650034996,False,0.043750000000000004,0.043222222222222224,,0.0,0.8,False,,
thinking_arm,qwen3-14b,non_terminating,all,,True,not_applicable,thinking_arm/qwen3-14b/not_applicable/derived,180,180,0.0,2,,,True,0.0,0.0,0.06666666666666667,0.011111111111111112,0.0,0.027777777777777776,0.49765023497650235,False,0.037500000000000006,0.04122222222222222,,0.0,0.8,,,
thinking_arm,qwen3-8b,non_terminating,clustering,,False,not_applicable,thinking_arm/qwen3-8b/not_applicable,180,180,0.0,6,,,True,0.0,0.0,0.2,0.03333333333333333,0.011111111111111112,0.06111111111111111,0.0352964703529647,False,0.0484375,0.04877777777777778,,0.0,0.8,False,,
thinking_arm,qwen3-8b,non_terminating,components,,False,not_applicable,thinking_arm/qwen3-8b/not_applicable,180,180,0.0,2,,,True,0.0,0.0,0.03333333333333333,0.011111111111111112,0.0,0.027777777777777776,0.5033496650334967,False,0.045312500000000006,0.04633333333333333,,0.0,0.8,False,,
thinking_arm,qwen3-8b,non_terminating,degree,,False,not_applicable,thinking_arm/qwen3-8b/not_applicable,180,180,0.0,7,,,True,0.0,0.0,0.13333333333333333,0.03888888888888889,0.011111111111111112,0.06666666666666667,0.013998600139986002,True,,,,,,False,,
thinking_arm,qwen3-8b,non_terminating,filler,,False,not_applicable,thinking_arm/qwen3-8b/not_applicable,180,180,0.0,3,,,True,0.0,0.0,0.06666666666666667,0.016666666666666666,0.0,0.03888888888888889,0.2506749325067493,False,0.04062500000000001,0.041444444444444443,,0.0,0.8,False,,
thinking_arm,qwen3-8b,non_terminating,rwse,,False,not_applicable,thinking_arm/qwen3-8b/not_applicable,180,180,0.0,7,,,True,0.0,0.0,0.1,0.03888888888888889,0.011111111111111112,0.06666666666666667,0.0150984901509849,True,,,,,,False,,
thinking_arm,qwen3-8b,non_terminating,all,,True,not_applicable,thinking_arm/qwen3-8b/not_applicable/derived,180,180,0.0,4,,,True,0.0,0.0,0.13333333333333333,0.022222222222222223,0.005555555555555556,0.044444444444444446,0.12958704129587043,False,0.046875,0.050666666666666665,,0.0,0.8,,,
thinking_arm,pooled across all models,non_terminating,clustering,,False,not_applicable,thinking_arm/pooled across all models/not_applicable,720,720,0.0,104,,,False,0.0625,-0.016666666666666666,0.075,0.019444444444444445,0.001388888888888889,0.03611111111111111,0.044795520447955206,False,0.0125,0.0115,-0.17500000000000002,-0.011277777777777777,0.8,,,
thinking_arm,pooled across all models,non_terminating,components,,False,not_applicable,thinking_arm/pooled across all models/not_applicable,720,720,0.0,92,,,False,0.0625,-0.008333333333333333,0.025,0.002777777777777778,-0.011111111111111112,0.016666666666666666,0.8512148785121488,False,0.0125,0.012555555555555556,-0.1875,-0.011972222222222223,0.8,,,
thinking_arm,pooled across all models,non_terminating,degree,,False,not_applicable,thinking_arm/pooled across all models/not_applicable,720,720,0.0,93,,,False,0.0625,-0.016666666666666666,0.041666666666666664,0.004166666666666667,-0.011111111111111112,0.019444444444444445,0.7228277172282772,False,0.0125,0.010944444444444444,-0.17500000000000002,-0.011027777777777777,0.8,,,
thinking_arm,pooled across all models,non_terminating,filler,,False,not_applicable,thinking_arm/pooled across all models/not_applicable,720,720,0.0,88,,,False,0.0625,-0.016666666666666666,0.03333333333333333,-0.002777777777777778,-0.018055555555555554,0.0125,0.8541145885411459,False,0.0125,0.011527777777777777,-0.16875,-0.011222222222222222,0.8,,,
thinking_arm,pooled across all models,non_terminating,rwse,,False,not_applicable,thinking_arm/pooled across all models/not_applicable,720,720,0.0,106,,,False,0.0625,-0.008333333333333333,0.058333333333333334,0.022222222222222223,0.005555555555555556,0.03888888888888889,0.014098590140985901,False,0.0140625,0.014055555555555556,-0.1875,-0.012944444444444444,0.8,,,
thinking_arm,pooled across all models,non_terminating,all,,True,not_applicable,thinking_arm/pooled across all models/not_applicable/derived,720,720,0.0,83,,,False,0.0625,-0.058333333333333334,0.025,-0.009722222222222222,-0.025,0.005555555555555556,0.28857114288571145,False,0.0125,0.011666666666666667,-0.17500000000000002,-0.010861111111111111,0.8,,,
main_sweep,gemma4-12b,mae,clustering,,False,excluded,mae/gemma4-12b/node_count,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_count,-0.0
main_sweep,gemma4-12b,mae,components,,False,excluded,mae/gemma4-12b/node_count,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_count,-0.0
main_sweep,gemma4-12b,mae,degree,,False,excluded,mae/gemma4-12b/node_count,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_count,-0.0
main_sweep,gemma4-12b,mae,filler,,False,excluded,mae/gemma4-12b/node_count,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_count,-0.0
main_sweep,gemma4-12b,mae,rwse,,False,excluded,mae/gemma4-12b/node_count,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_count,-0.0
main_sweep,gemma4-12b,mae,all,,True,excluded,mae/gemma4-12b/node_count/derived,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,,node_count,-0.0
main_sweep,gemma4-12b,mae,clustering,,False,excluded,mae/gemma4-12b/edge_count,29,29,,1,,,,,,,,-0.2413793103448276,0.5517241379310345,0.7609239076092391,False,,,,,,False,edge_count,0.10344827586206896
main_sweep,gemma4-12b,mae,components,,False,excluded,mae/gemma4-12b/edge_count,29,29,,1,,,,,,,,-0.4482758620689655,-0.0,0.49965003499650035,False,,,,,,False,edge_count,-0.1724137931034483
main_sweep,gemma4-12b,mae,degree,,False,excluded,mae/gemma4-12b/edge_count,29,29,,1,,,,,,,,0.034482758620689655,0.7586206896551724,0.1287871212878712,False,,,,,,False,edge_count,0.3448275862068966
main_sweep,gemma4-12b,mae,filler,,False,excluded,mae/gemma4-12b/edge_count,29,29,,1,,,,,,,,-0.3103448275862069,0.10344827586206896,1.0,False,,,,,,False,edge_count,-0.06896551724137931
main_sweep,gemma4-12b,mae,rwse,,False,excluded,mae/gemma4-12b/edge_count,27,27,,3,,,,,,,,-0.3333333333333333,-0.0,1.0,False,,,,,,False,edge_count,-0.1111111111111111
main_sweep,gemma4-12b,mae,all,,True,excluded,mae/gemma4-12b/edge_count/derived,29,29,,1,,,,,,,,-0.20689655172413793,0.6551724137931034,0.49405059494050596,False,,,,,,,edge_count,0.20689655172413793
main_sweep,gemma4-12b,mae,clustering,,False,excluded,mae/gemma4-12b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,gemma4-12b,mae,components,,False,excluded,mae/gemma4-12b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,gemma4-12b,mae,degree,,False,excluded,mae/gemma4-12b/node_degree,29,29,,1,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,gemma4-12b,mae,filler,,False,excluded,mae/gemma4-12b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,gemma4-12b,mae,rwse,,False,excluded,mae/gemma4-12b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,gemma4-12b,mae,all,,True,excluded,mae/gemma4-12b/node_degree/derived,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,,node_degree,-0.0
main_sweep,gemma4-e4b,mae,clustering,,False,excluded,mae/gemma4-e4b/node_count,30,30,,0,,,,,,,,-0.1,-0.0,1.0,False,,,,,,False,node_count,-0.03333333333333333
main_sweep,gemma4-e4b,mae,components,,False,excluded,mae/gemma4-e4b/node_count,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_count,-0.0
main_sweep,gemma4-e4b,mae,degree,,False,excluded,mae/gemma4-e4b/node_count,30,30,,0,,,,,,,,-0.6,-0.0,1.0,False,,,,,,False,node_count,-0.2
main_sweep,gemma4-e4b,mae,filler,,False,excluded,mae/gemma4-e4b/node_count,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_count,-0.0
main_sweep,gemma4-e4b,mae,rwse,,False,excluded,mae/gemma4-e4b/node_count,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_count,-0.0
main_sweep,gemma4-e4b,mae,all,,True,excluded,mae/gemma4-e4b/node_count/derived,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,,node_count,-0.0
main_sweep,gemma4-e4b,mae,clustering,,False,excluded,mae/gemma4-e4b/edge_count,18,18,,17,,,,,,,,-0.0,1.1111111111111112,0.5,False,,,,,,False,edge_count,0.3888888888888889
main_sweep,gemma4-e4b,mae,components,,False,excluded,mae/gemma4-e4b/edge_count,19,19,,17,,,,,,,,-0.21052631578947367,1.0,0.875,False,,,,,,False,edge_count,0.2631578947368421
main_sweep,gemma4-e4b,mae,degree,,False,excluded,mae/gemma4-e4b/edge_count,17,17,,15,,,,,,,,-4.9411764705882355,1.0588235294117647,1.0,False,,,,,,False,edge_count,-1.2941176470588236
main_sweep,gemma4-e4b,mae,filler,,False,excluded,mae/gemma4-e4b/edge_count,20,20,,16,,,,,,,,-0.2,0.95,0.875,False,,,,,,False,edge_count,0.25
main_sweep,gemma4-e4b,mae,rwse,,False,excluded,mae/gemma4-e4b/edge_count,17,17,,17,,,,,,,,-5.823529411764706,1.0588235294117647,1.0,False,,,,,,False,edge_count,-1.5294117647058822
main_sweep,gemma4-e4b,mae,all,,True,excluded,mae/gemma4-e4b/edge_count/derived,21,21,,11,,,,,,,,-0.0,0.9523809523809523,0.5092490750924907,False,,,,,,,edge_count,0.3333333333333333
main_sweep,gemma4-e4b,mae,clustering,,False,excluded,mae/gemma4-e4b/node_degree,30,30,,0,,,,,,,,-0.3,-0.0,1.0,False,,,,,,False,node_degree,-0.1
main_sweep,gemma4-e4b,mae,components,,False,excluded,mae/gemma4-e4b/node_degree,30,30,,0,,,,,,,,-1.9,-0.03333333333333333,0.12108789121087891,False,,,,,,False,node_degree,-0.8
main_sweep,gemma4-e4b,mae,degree,,False,excluded,mae/gemma4-e4b/node_degree,30,30,,0,,,,,,,,-0.1,-0.0,1.0,False,,,,,,False,node_degree,-0.03333333333333333
main_sweep,gemma4-e4b,mae,filler,,False,excluded,mae/gemma4-e4b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,gemma4-e4b,mae,rwse,,False,excluded,mae/gemma4-e4b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,gemma4-e4b,mae,all,,True,excluded,mae/gemma4-e4b/node_degree/derived,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,,node_degree,-0.0
main_sweep,qwen3-14b,mae,clustering,,False,excluded,mae/qwen3-14b/node_count,30,30,,0,,,,,,,,-0.0,0.2,1.0,False,,,,,,False,node_count,0.06666666666666667
main_sweep,qwen3-14b,mae,components,,False,excluded,mae/qwen3-14b/node_count,30,30,,0,,,,,,,,-0.0,0.2,1.0,False,,,,,,False,node_count,0.06666666666666667
main_sweep,qwen3-14b,mae,degree,,False,excluded,mae/qwen3-14b/node_count,30,30,,0,,,,,,,,-0.0,0.2,1.0,False,,,,,,False,node_count,0.06666666666666667
main_sweep,qwen3-14b,mae,filler,,False,excluded,mae/qwen3-14b/node_count,30,30,,0,,,,,,,,-0.0,0.2,1.0,False,,,,,,False,node_count,0.06666666666666667
main_sweep,qwen3-14b,mae,rwse,,False,excluded,mae/qwen3-14b/node_count,30,30,,0,,,,,,,,-0.0,0.2,1.0,False,,,,,,False,node_count,0.06666666666666667
main_sweep,qwen3-14b,mae,all,,True,excluded,mae/qwen3-14b/node_count/derived,30,30,,0,,,,,,,,-0.0,0.2,1.0,False,,,,,,,node_count,0.06666666666666667
main_sweep,qwen3-14b,mae,clustering,,False,excluded,mae/qwen3-14b/edge_count,30,30,,0,,,,,,,,-0.9,1.6,0.5981401859814018,False,,,,,,False,edge_count,0.4
main_sweep,qwen3-14b,mae,components,,False,excluded,mae/qwen3-14b/edge_count,30,30,,0,,,,,,,,-0.13333333333333333,0.4,0.6611338866113389,False,,,,,,False,edge_count,0.1
main_sweep,qwen3-14b,mae,degree,,False,excluded,mae/qwen3-14b/edge_count,30,30,,0,,,,,,,,-0.4666666666666667,4.233333333333333,0.1161883811618838,False,,,,,,False,edge_count,1.9666666666666666
main_sweep,qwen3-14b,mae,filler,,False,excluded,mae/qwen3-14b/edge_count,29,29,,1,,,,,,,,-1.2758620689655173,-0.0,0.10568943105689431,False,,,,,,False,edge_count,-0.5862068965517241
main_sweep,qwen3-14b,mae,rwse,,False,excluded,mae/qwen3-14b/edge_count,30,30,,0,,,,,,,,-2.3666666666666667,0.7,0.9366063393660634,False,,,,,,False,edge_count,-0.4666666666666667
main_sweep,qwen3-14b,mae,all,,True,excluded,mae/qwen3-14b/edge_count/derived,30,30,,0,,,,,,,,-1.1666666666666667,1.0666666666666667,0.9166083391660834,False,,,,,,,edge_count,-0.1
main_sweep,qwen3-14b,mae,clustering,,False,excluded,mae/qwen3-14b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,qwen3-14b,mae,components,,False,excluded,mae/qwen3-14b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,qwen3-14b,mae,degree,,False,excluded,mae/qwen3-14b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,qwen3-14b,mae,filler,,False,excluded,mae/qwen3-14b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,qwen3-14b,mae,rwse,,False,excluded,mae/qwen3-14b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,qwen3-14b,mae,all,,True,excluded,mae/qwen3-14b/node_degree/derived,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,,node_degree,-0.0
main_sweep,qwen3-8b,mae,clustering,,False,excluded,mae/qwen3-8b/node_count,30,30,,0,,,,,,,,-0.0,0.1,1.0,False,,,,,,False,node_count,0.03333333333333333
main_sweep,qwen3-8b,mae,components,,False,excluded,mae/qwen3-8b/node_count,30,30,,0,,,,,,,,-0.1,0.1,1.0,False,,,,,,False,node_count,-0.0
main_sweep,qwen3-8b,mae,degree,,False,excluded,mae/qwen3-8b/node_count,30,30,,0,,,,,,,,-0.0,0.1,1.0,False,,,,,,False,node_count,0.03333333333333333
main_sweep,qwen3-8b,mae,filler,,False,excluded,mae/qwen3-8b/node_count,30,30,,0,,,,,,,,-0.0,0.1,1.0,False,,,,,,False,node_count,0.03333333333333333
main_sweep,qwen3-8b,mae,rwse,,False,excluded,mae/qwen3-8b/node_count,30,30,,0,,,,,,,,-0.0,0.1,1.0,False,,,,,,False,node_count,0.03333333333333333
main_sweep,qwen3-8b,mae,all,,True,excluded,mae/qwen3-8b/node_count/derived,30,30,,0,,,,,,,,-0.0,0.1,1.0,False,,,,,,,node_count,0.03333333333333333
main_sweep,qwen3-8b,mae,clustering,,False,excluded,mae/qwen3-8b/edge_count,28,28,,2,,,,,,,,-0.07142857142857142,1.7857142857142858,0.15108489151084892,False,,,,,,False,edge_count,0.7857142857142857
main_sweep,qwen3-8b,mae,components,,False,excluded,mae/qwen3-8b/edge_count,28,28,,3,,,,,,,,-0.17857142857142858,1.3214285714285714,0.26997300269973,False,,,,,,False,edge_count,0.5
main_sweep,qwen3-8b,mae,degree,,False,excluded,mae/qwen3-8b/edge_count,28,28,,2,,,,,,,,-4.678571428571429,2.1785714285714284,0.9977002299770023,False,,,,,,False,edge_count,-0.42857142857142855
main_sweep,qwen3-8b,mae,filler,,False,excluded,mae/qwen3-8b/edge_count,28,28,,2,,,,,,,,-0.8928571428571429,0.4642857142857143,0.807019298070193,False,,,,,,False,edge_count,-0.14285714285714285
main_sweep,qwen3-8b,mae,rwse,,False,excluded,mae/qwen3-8b/edge_count,28,28,,2,,,,,,,,-3.892857142857143,0.14285714285714285,0.24777522247775222,False,,,,,,False,edge_count,-1.3928571428571428
main_sweep,qwen3-8b,mae,all,,True,excluded,mae/qwen3-8b/edge_count/derived,28,28,,2,,,,,,,,-3.107142857142857,0.8928571428571429,0.9284071592840716,False,,,,,,,edge_count,-0.6428571428571429
main_sweep,qwen3-8b,mae,clustering,,False,excluded,mae/qwen3-8b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,qwen3-8b,mae,components,,False,excluded,mae/qwen3-8b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,qwen3-8b,mae,degree,,False,excluded,mae/qwen3-8b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,qwen3-8b,mae,filler,,False,excluded,mae/qwen3-8b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,qwen3-8b,mae,rwse,,False,excluded,mae/qwen3-8b/node_degree,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,False,node_degree,-0.0
main_sweep,qwen3-8b,mae,all,,True,excluded,mae/qwen3-8b/node_degree/derived,30,30,,0,,,,,,,,-0.0,-0.0,1.0,False,,,,,,,node_degree,-0.0
